type,caps_text,text_len,excl_text,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
bs,0,520,1,0,2,0,2,0,1,1,0,1,2
bs,0,260,0,1,3,0,1,1,1,1,4,1,5
bs,0,5619,0,8,17,7,14,15,10,8,25,22,41
bs,40,1270,1,6,6,6,6,5,5,4,11,13,11
bs,0,2254,0,8,6,3,7,6,2,5,12,11,13
state,3,2815,0,6,5,1,6,3,3,3,8,14,12
state,6,476,0,1,2,0,3,1,0,1,1,3,2
state,3,2044,0,3,5,1,2,4,0,2,12,5,17
state,21,3644,0,13,13,3,23,7,13,5,17,22,32
state,2,505,0,2,3,2,6,1,3,3,2,5,3
state,6,2587,0,4,9,5,5,3,3,3,10,9,12
state,6,2266,0,5,2,1,7,1,3,2,8,7,8
state,4,2503,0,9,6,7,8,6,8,8,11,17,14
state,0,1632,0,6,4,2,3,1,3,0,3,8,3
state,13,3358,0,8,13,4,6,6,3,5,13,14,27
state,2,2228,0,11,4,3,18,2,8,6,7,18,10
state,7,2473,0,5,7,3,5,2,9,3,11,11,16
state,7,1945,0,11,6,4,11,3,3,2,10,13,15
state,1,2634,0,6,2,1,8,1,1,0,6,8,15
state,3,2041,0,6,6,2,9,2,2,2,8,10,15
state,3,2650,0,8,5,4,11,4,6,4,17,14,19
state,2,1808,0,1,5,1,1,4,1,4,8,1,11
state,8,2568,0,5,10,5,7,9,6,3,11,13,17
state,0,1489,0,4,6,2,10,2,9,1,11,12,9
state,5,4684,0,20,4,5,26,2,13,5,19,32,21
state,2,2775,0,5,3,2,7,1,5,3,9,12,12
state,2,2105,0,7,6,5,11,2,5,3,11,17,12
state,6,1761,0,1,6,1,1,2,0,1,10,1,12
state,8,2008,0,4,3,3,6,2,2,1,8,7,11
state,2,1273,0,5,2,2,3,1,2,1,7,5,9
state,9,2089,0,11,10,2,14,3,5,1,9,13,13
state,0,1747,0,6,2,3,8,2,4,3,5,8,8
state,3,2385,0,10,7,1,13,5,4,4,12,16,18
state,12,2905,0,6,7,1,4,4,3,5,14,8,21
state,11,2300,0,3,5,0,6,3,1,1,9,4,15
state,2,2168,0,2,3,0,5,4,2,2,9,4,10
state,1,1093,0,0,4,1,0,3,0,1,13,2,15
state,9,2308,0,10,6,4,12,2,6,3,6,15,12
state,2,2760,0,13,12,8,17,7,7,7,15,18,21
state,2,702,0,5,4,3,5,2,4,4,5,7,6
state,5,2595,0,14,6,6,18,6,10,1,11,23,15
state,2,948,0,0,1,0,0,1,0,0,2,1,3
state,13,3344,0,6,11,4,14,5,9,8,9,18,16
state,1,650,0,0,2,1,0,2,1,2,2,0,3
state,13,2570,0,10,11,2,12,6,4,1,10,11,16
state,3,963,0,1,5,0,1,2,1,2,1,1,7
state,3,1987,0,6,5,2,8,4,4,0,7,11,11
state,0,1936,0,13,6,5,17,1,8,5,7,13,14
state,0,952,0,2,4,1,1,1,1,0,3,3,3
state,4,1989,0,13,3,4,13,3,11,4,8,20,12
state,6,2254,0,5,4,1,11,3,3,2,6,13,11
state,3,2811,0,6,5,1,6,3,3,3,8,14,12
state,3,423,0,0,0,0,0,0,0,0,3,0,4
state,3,470,0,0,0,0,1,0,1,0,3,3,3
state,14,3546,0,8,7,2,4,0,6,1,8,13,22
state,1,425,0,0,0,0,0,1,0,0,2,0,4
state,1,1775,0,7,4,2,5,2,3,3,7,9,13
state,5,766,0,2,6,2,2,4,2,3,5,3,6
state,4,859,0,1,2,1,1,0,0,0,2,1,3
state,1,832,0,0,4,0,2,7,0,3,5,2,14
state,7,2588,0,9,5,2,7,4,6,1,10,9,16
state,5,2025,0,7,9,3,8,4,5,4,11,14,14
state,3,3427,0,10,8,3,13,5,6,1,14,14,21
state,2,418,0,2,3,1,2,2,1,1,2,2,4
state,2,359,0,0,0,0,0,0,0,0,0,0,0
state,2,381,0,1,0,0,1,1,1,1,0,2,1
state,2,1073,0,0,4,1,5,6,1,1,7,4,9
state,4,2259,0,5,3,2,5,2,5,3,7,6,11
state,4,1977,0,5,6,2,7,5,6,6,8,14,16
state,3,1778,0,1,3,1,2,2,2,1,6,5,10
state,11,2119,0,1,4,0,1,2,1,2,10,4,16
state,6,1886,0,7,3,3,10,1,6,4,3,19,6
state,11,2846,0,5,6,1,14,2,5,3,10,12,10
state,2,719,0,2,4,2,6,4,6,1,4,6,6
state,14,2130,0,3,10,1,5,5,3,7,11,10,10
state,2,527,0,1,1,1,1,0,1,0,2,2,1
state,2,733,0,3,1,0,3,0,3,2,0,3,1
state,3,541,0,1,0,0,2,0,4,0,0,4,0
state,8,3630,0,12,6,3,19,3,7,6,11,16,14
state,6,1770,0,5,8,3,4,6,6,4,13,8,17
state,3,391,0,0,1,0,2,0,0,0,4,3,6
state,5,2376,0,7,3,2,8,5,2,1,14,13,19
state,0,885,0,2,4,2,1,1,1,0,3,4,3
state,6,2446,0,5,9,2,7,5,6,3,10,19,20
state,5,663,0,0,1,1,1,1,1,0,6,3,4
state,7,2656,0,10,10,4,12,5,5,4,15,12,19
state,6,2140,0,10,9,1,11,5,4,4,15,15,16
state,7,2145,1,5,5,5,5,2,4,1,7,7,14
state,2,1823,0,11,7,3,17,5,8,6,10,14,13
state,7,1512,0,6,2,1,9,0,3,2,6,7,10
state,5,2544,0,3,3,0,4,4,1,2,14,10,17
state,10,2938,0,8,4,4,12,5,5,2,11,17,17
state,27,2540,0,4,7,1,6,5,3,1,12,6,21
state,1,667,0,0,3,1,0,2,1,1,4,0,6
state,6,5105,0,8,10,1,14,6,4,5,15,16,20
state,5,774,0,2,3,0,1,4,1,1,5,3,8
state,9,2664,0,4,10,3,3,5,2,3,9,5,15
state,3,2077,0,12,5,9,17,4,12,4,11,21,15
state,2,540,0,0,2,0,0,1,0,0,0,1,3
state,0,1994,0,7,9,3,12,4,5,1,7,12,10
state,6,2195,0,7,6,1,16,3,5,2,8,16,13
state,1,521,0,3,4,1,2,2,1,3,3,4,6
state,2,2414,0,8,10,4,7,6,2,4,17,13,22
state,3,560,0,1,2,0,2,0,2,2,0,3,1
state,10,3615,0,6,8,1,12,2,4,1,11,15,22
state,1,630,0,0,2,0,1,1,0,2,2,2,5
state,1,2256,0,11,7,4,15,2,6,3,7,16,9
state,2,1028,0,2,5,1,2,4,1,3,7,3,12
state,3,1254,0,0,2,0,1,3,0,2,13,0,13
state,3,5394,0,15,14,8,17,9,11,4,18,27,32
state,9,3064,0,8,7,1,5,6,7,3,16,15,19
state,2,3039,0,3,8,1,4,5,3,5,12,9,19
state,1,2128,0,6,4,2,5,1,5,0,4,6,10
state,2,2593,0,3,6,1,9,1,5,4,14,12,10
state,0,1639,0,4,5,4,9,2,6,3,5,11,11
state,12,1801,0,2,6,0,7,1,1,1,10,6,13
state,1,1992,0,0,8,1,2,3,1,1,9,4,11
state,2,934,0,3,1,1,2,1,6,2,6,9,8
state,15,1905,0,5,6,1,5,2,6,5,3,8,12
state,2,2286,0,10,7,5,11,4,5,1,11,14,15
state,4,1741,0,6,3,2,7,2,4,4,7,10,8
state,3,2052,0,10,3,2,11,4,5,4,5,11,8
state,2,2797,0,11,2,2,10,4,8,5,15,17,17
state,3,5179,0,11,12,2,10,6,2,2,19,19,29
state,3,799,0,1,2,1,1,3,2,4,1,2,5
conspiracy,61,9192,0,18,20,4,23,9,11,14,33,36,41
conspiracy,4,480,0,0,2,0,0,0,0,0,3,1,2
conspiracy,2,486,0,1,1,0,1,1,1,2,2,3,5
conspiracy,12,8676,0,14,23,12,17,13,12,4,45,31,55
conspiracy,0,848,0,0,4,0,0,3,0,2,4,2,7
conspiracy,0,829,0,3,7,1,2,5,2,1,3,3,6
conspiracy,0,787,0,0,2,0,1,3,0,0,4,0,7
conspiracy,1,812,0,0,5,0,1,5,0,0,9,2,10
conspiracy,0,1304,0,2,4,1,3,3,0,0,8,3,12
conspiracy,0,635,0,1,2,2,1,1,1,1,2,3,1
conspiracy,2,1036,0,5,6,3,6,3,8,3,4,11,4
conspiracy,15,3744,1,5,8,1,8,3,3,1,13,13,23
conspiracy,17,4123,0,13,10,6,18,8,12,4,19,24,22
conspiracy,3,1104,0,2,4,2,3,1,5,1,7,9,15
conspiracy,0,253,0,1,1,0,1,2,1,1,3,1,3
conspiracy,0,825,0,4,1,2,2,2,3,0,3,6,4
conspiracy,3,413,0,1,4,0,1,3,1,2,3,1,4
conspiracy,0,1694,0,5,6,6,11,5,12,2,5,19,16
conspiracy,0,1792,0,1,8,1,4,3,1,2,6,3,7
conspiracy,0,389,0,1,1,0,0,0,0,2,3,1,3
conspiracy,1,629,0,3,2,0,5,0,3,1,2,3,2
conspiracy,7,1795,0,2,1,3,5,2,3,2,7,11,11
conspiracy,3,1488,1,3,1,3,2,1,2,2,3,6,4
conspiracy,6,2506,0,3,8,2,8,4,3,3,15,13,21
conspiracy,9,4255,0,18,13,9,25,10,16,8,16,29,30
conspiracy,1,264,0,0,0,0,1,0,0,0,1,1,1
conspiracy,10,1329,0,2,1,2,6,1,3,1,6,7,6
conspiracy,1,250,0,0,5,0,3,4,1,0,3,1,4
conspiracy,1,274,0,1,0,0,1,0,0,0,2,1,3
conspiracy,3,255,0,2,1,2,3,0,2,1,1,3,1
conspiracy,4,1900,0,1,3,0,4,2,4,1,6,5,12
conspiracy,0,138,0,0,1,0,1,1,0,0,1,0,1
conspiracy,2,763,0,3,7,3,6,5,9,3,6,8,7
conspiracy,0,88,0,0,0,0,0,0,0,0,1,0,1
conspiracy,1,272,0,0,1,0,0,0,0,0,1,0,2
conspiracy,1,281,0,0,0,0,0,0,1,0,0,2,1
conspiracy,1,4085,0,8,9,8,13,4,10,5,10,21,17
conspiracy,0,192,0,0,0,0,0,0,0,0,1,0,2
conspiracy,32,8132,3,2,7,1,7,3,8,4,14,16,22
conspiracy,1,1112,0,0,3,0,2,2,1,2,4,1,8
conspiracy,12,780,4,2,4,1,5,0,3,0,0,3,3
conspiracy,0,172,0,1,1,0,2,0,1,1,1,2,2
conspiracy,0,560,0,2,2,2,2,2,2,2,2,3,5
conspiracy,0,246,0,1,2,1,4,1,4,1,1,4,1
conspiracy,3,7182,0,22,16,8,23,16,16,8,30,31,38
conspiracy,0,170,0,3,0,1,3,0,4,1,0,3,1
conspiracy,0,1425,0,3,1,3,2,1,6,0,3,15,4
conspiracy,8,269,5,2,0,1,2,0,2,1,0,2,0
conspiracy,1,720,0,1,3,1,3,2,2,1,1,1,5
conspiracy,4,2695,0,3,5,1,3,6,2,3,11,5,16
conspiracy,2,2122,0,10,5,6,10,4,5,3,21,14,18
conspiracy,15,3521,0,9,10,2,12,6,4,2,16,20,26
conspiracy,14,8460,0,10,15,3,7,16,5,7,24,21,47
conspiracy,9,8717,0,26,19,11,31,11,15,11,35,42,50
conspiracy,4,1213,0,3,4,1,3,2,5,4,8,6,7
conspiracy,0,2988,0,10,14,5,14,10,9,5,14,16,22
conspiracy,0,2191,0,3,5,3,4,2,3,0,6,9,8
conspiracy,3,5609,0,10,12,9,12,8,9,3,38,27,41
conspiracy,0,1157,0,6,4,2,6,4,1,1,7,9,9
conspiracy,0,823,0,0,1,1,0,2,0,0,2,1,5
conspiracy,17,4969,0,8,9,6,7,3,8,0,5,24,7
conspiracy,6,2199,0,6,5,2,7,2,4,1,6,4,11
conspiracy,2,334,0,3,1,2,4,0,2,1,1,4,1
conspiracy,7,753,0,0,2,2,5,0,3,1,1,4,0
conspiracy,3,494,0,0,2,0,0,0,0,0,0,1,1
conspiracy,5,3073,0,8,9,4,7,5,7,8,12,11,16
conspiracy,2,786,0,1,6,0,1,2,1,1,3,2,8
conspiracy,1,999,0,1,6,1,2,2,0,1,9,5,10
conspiracy,6,3995,0,4,2,2,3,1,3,2,8,11,13
conspiracy,2,1231,0,1,2,2,1,4,3,2,8,3,8
conspiracy,5,1384,0,5,2,2,4,2,4,2,5,7,6
conspiracy,3,3735,0,8,12,6,12,7,7,4,19,26,25
conspiracy,3,72,0,0,3,0,2,2,0,1,2,0,2
conspiracy,0,73,0,0,4,0,2,3,1,0,2,1,3
conspiracy,0,64,0,0,1,0,1,0,0,0,0,0,0
conspiracy,0,63,0,0,2,0,2,1,0,0,1,0,1
conspiracy,0,85,0,1,1,0,2,0,1,0,0,1,0
conspiracy,8,106,0,1,1,0,2,0,2,0,0,1,0
conspiracy,0,66,0,1,1,0,1,0,0,0,0,1,0
conspiracy,0,417,0,1,0,1,1,0,0,0,1,2,0
conspiracy,0,151,0,0,1,0,0,0,0,0,0,0,0
conspiracy,3,923,0,1,1,2,0,0,0,0,1,2,3
conspiracy,0,144,0,0,0,0,0,0,0,0,0,0,0
conspiracy,2,315,0,2,3,1,4,2,1,0,3,2,5
conspiracy,0,346,0,0,1,0,0,0,0,0,0,0,2
conspiracy,0,667,0,2,2,1,2,0,2,1,1,3,1
conspiracy,0,353,0,0,0,0,0,0,1,0,0,2,1
conspiracy,0,871,0,1,4,0,0,1,4,0,3,8,2
conspiracy,0,350,0,0,2,0,0,0,0,0,2,0,3
conspiracy,3,444,0,0,2,0,0,0,0,0,3,1,2
conspiracy,1,577,0,3,4,1,3,1,2,0,5,3,6
conspiracy,0,276,0,0,1,0,1,0,0,0,2,0,2
conspiracy,1,390,0,0,2,0,1,0,1,0,2,3,1
conspiracy,0,2101,0,6,2,1,5,3,2,2,7,9,10
conspiracy,2,1847,0,11,6,6,11,4,6,4,5,17,7
conspiracy,6,1942,0,7,7,0,11,2,2,3,5,13,12
conspiracy,0,750,0,0,3,0,1,2,2,1,3,3,5
conspiracy,1,2100,0,1,9,2,5,3,3,1,7,9,20
conspiracy,11,10124,0,28,24,14,43,13,29,9,43,58,67
conspiracy,1,580,0,1,1,1,3,0,1,0,3,2,4
bias,8,3727,10,14,14,7,19,12,14,10,26,29,29
bs,9,2830,0,8,5,4,6,4,5,1,10,11,16
bs,11,1219,0,0,1,0,2,0,0,0,6,0,10
bs,34,5625,0,11,10,7,14,5,11,5,25,26,30
bs,4,1438,0,0,1,0,1,1,1,1,5,3,8
bs,5,1047,0,6,1,2,10,4,2,1,6,8,13
bs,0,300,0,0,0,0,1,0,0,0,2,0,1
bs,6,967,0,2,3,1,3,1,2,1,8,4,8
bs,2,2144,0,1,6,1,5,3,4,2,9,8,22
bs,2,2786,0,7,9,2,9,5,6,3,9,9,20
bs,11,2052,0,4,4,0,7,2,2,0,9,6,11
bs,1,1524,0,0,3,0,1,2,0,2,5,0,13
bs,7,5407,0,11,15,4,15,14,10,10,15,15,35
bs,1,1837,0,0,4,0,0,5,1,2,12,2,22
bs,9,2466,0,3,5,2,3,4,2,1,4,6,8
bs,2,1182,0,1,3,0,1,1,1,1,7,1,5
bs,5,3818,0,4,11,0,10,6,4,3,9,10,17
bs,4,2129,0,2,6,1,3,5,1,4,5,4,13
bs,3,3487,0,0,13,0,0,13,1,3,21,0,43
bs,4,1037,0,0,2,1,3,1,3,2,3,3,7
bs,2,1612,0,1,5,0,3,0,1,1,5,3,11
bs,2,2267,0,1,2,0,1,1,2,1,3,6,7
bs,3,2474,0,6,5,1,6,0,4,2,8,8,8
bs,2,1607,0,0,4,0,0,5,1,2,12,2,20
bs,9,6081,0,9,19,4,16,12,10,12,21,25,41
bs,2,1004,0,1,3,0,1,1,1,1,7,1,5
bs,7,8339,0,3,17,3,8,12,7,0,40,15,59
bs,5,1691,0,0,5,0,0,2,0,1,10,0,10
bs,2,1261,0,1,1,0,3,2,0,1,7,2,7
bs,7,1152,0,0,0,0,1,1,0,1,4,0,6
bs,1,1252,0,2,4,0,6,1,3,0,5,9,12
bs,1,526,0,0,3,1,0,2,1,1,2,0,3
bs,5,5714,0,14,16,7,15,11,15,8,29,34,36
bs,8,5136,0,7,10,3,11,3,5,3,21,9,27
bs,2,807,0,4,2,1,4,0,0,0,6,4,5
bs,28,2792,0,1,10,2,2,9,2,6,9,4,20
bs,1,270,0,0,0,0,0,0,0,0,0,0,0
bs,11,5010,0,12,6,6,14,5,9,1,20,25,29
bs,1,1546,0,0,4,1,1,4,1,2,12,2,18
bs,1,996,0,0,3,0,0,2,0,0,4,1,9
bs,4,2373,0,1,4,0,3,5,4,1,8,5,16
bs,3,5168,0,10,13,1,12,3,5,1,15,18,22
bs,4,4552,0,1,11,3,4,8,4,0,16,9,34
bs,9,3478,0,9,11,2,13,2,2,1,14,11,19
bs,1,7180,0,5,14,3,9,16,5,7,20,11,39
bs,5,3114,0,3,8,4,7,7,4,4,18,12,27
bs,0,405,0,0,2,0,0,4,0,1,3,0,11
bs,1,967,0,0,1,0,4,1,1,1,7,4,5
bs,0,4362,0,1,12,2,3,15,3,6,18,8,27
bs,16,4231,0,10,7,2,13,4,4,2,18,10,26
bs,2,1208,0,3,6,0,4,2,0,2,5,2,10
bs,3,5449,0,16,18,14,21,18,18,11,30,33,45
bs,2,1253,0,0,3,0,0,2,0,1,4,1,9
bs,0,1292,0,2,5,0,0,1,0,0,3,2,8
bs,4,1856,0,9,9,2,6,3,2,1,12,14,13
bs,0,1210,2,1,6,1,1,2,1,0,3,2,9
bs,3,476,0,0,1,0,1,1,1,0,2,1,3
bs,12,5213,3,9,15,4,8,11,10,7,14,15,24
bs,0,142,0,1,1,0,2,0,2,0,2,1,3
bs,5,2414,0,6,5,1,6,3,3,3,12,8,22
bs,5,4418,0,2,6,1,2,5,4,2,12,10,22
bs,2,1393,0,4,2,1,4,1,2,1,2,7,8
bs,2,889,0,2,4,1,2,4,2,1,7,2,8
bs,6,5254,0,9,12,2,12,14,8,8,13,13,33
bs,5,2251,0,1,4,0,3,3,4,1,7,5,13
bs,4,2209,0,3,8,1,6,1,1,0,9,4,19
bs,1,918,0,2,1,1,2,1,1,0,5,5,8
bs,3,1000,0,0,4,0,1,2,0,0,6,1,8
bs,1,1147,0,4,1,3,7,0,2,0,5,7,10
bs,8,7776,3,9,18,2,19,10,10,8,31,30,50
bs,23,8917,0,26,26,10,35,7,27,17,22,43,48
bs,2,4996,2,6,14,7,5,15,5,2,19,14,37
bs,30,8274,3,18,18,13,31,10,15,10,23,43,43
bs,1,4158,1,6,9,10,9,11,8,6,15,15,26
bs,9,7210,3,15,22,10,21,12,16,13,26,35,49
bs,3,4316,0,12,11,9,17,7,12,8,15,22,31
bs,0,4013,0,10,16,9,19,8,13,6,13,30,19
bs,8,4431,2,1,5,5,3,5,2,0,10,11,27
bs,3,4146,0,13,13,4,17,8,8,11,13,23,28
bs,10,8573,2,12,21,4,23,13,18,9,33,28,51
bs,8,5371,1,10,10,7,14,5,16,4,14,20,25
bs,0,6120,3,7,11,5,5,11,10,4,14,18,42
bs,7,6605,3,15,22,6,21,17,13,13,33,27,57
bs,3,5714,0,4,19,8,11,9,10,5,17,15,36
bs,11,4661,2,6,12,10,17,8,14,7,15,25,30
bs,9,12208,2,26,40,16,48,21,28,27,42,63,74
bs,16,9553,2,25,26,11,40,15,24,13,32,48,56
bs,4,4354,3,7,14,4,7,17,4,7,24,7,39
bs,4,7336,0,26,23,10,37,8,17,9,19,41,40
bs,0,3778,4,4,10,3,13,16,6,3,19,15,30
bs,0,4162,0,3,10,3,6,6,6,3,22,13,40
bs,0,5171,1,5,16,8,9,16,7,4,15,17,35
bs,12,8073,1,19,25,9,29,17,19,16,38,40,57
bs,1,4548,2,6,20,5,9,20,6,11,19,12,43
bs,8,5066,4,11,17,5,13,18,10,7,25,18,43
bs,3,9192,3,18,19,10,19,14,17,11,27,35,63
bs,11,6889,0,6,16,11,18,13,15,4,21,35,47
bs,1,3116,0,4,6,1,5,8,3,5,9,12,22
bs,0,1684,0,3,2,1,4,4,2,1,5,6,10
bs,1,3450,0,12,10,6,17,3,8,5,17,18,21
bs,0,3518,2,13,12,18,18,8,16,7,5,30,16
bs,0,2461,0,6,6,3,10,5,5,3,9,10,10
bs,0,652,0,0,5,0,0,7,1,2,6,2,10
bs,0,2055,0,6,7,6,11,7,6,4,10,14,14
bs,16,3849,0,3,3,8,6,3,10,2,10,14,17
bs,2,2579,4,4,6,6,9,8,4,2,10,14,19
bs,0,2589,0,6,6,5,8,6,7,1,11,13,26
bs,0,2927,8,1,5,10,5,11,4,3,15,15,23
bs,0,1075,1,3,6,5,3,10,3,3,11,7,14
bs,0,837,0,1,3,1,1,6,2,2,6,3,12
bs,3,2234,1,0,6,1,0,6,2,7,10,5,11
bs,1,1535,0,5,2,0,4,3,2,3,15,6,14
bs,1,2348,0,1,2,4,4,5,3,2,4,12,15
bs,11,3487,0,2,8,8,4,14,6,5,21,13,29
bs,17,21933,5,29,36,26,47,28,49,19,54,79,81
bs,13,3833,0,7,9,4,8,2,10,1,11,18,16
bs,22,10233,2,12,20,16,16,14,11,6,27,33,50
bs,0,4512,0,9,11,10,5,3,6,2,16,22,23
bs,10,6489,0,12,21,11,12,11,9,6,32,28,52
bs,1,635,1,1,2,0,2,2,0,0,3,2,4
bs,0,2369,2,6,6,5,13,5,9,2,11,12,21
bs,0,513,0,0,3,0,1,1,0,0,8,0,9
bs,2,1114,2,0,4,2,3,3,2,0,5,3,12
bs,0,513,0,0,3,0,1,1,0,0,8,0,9
bs,1,6610,0,5,7,6,14,8,12,3,24,20,32
bs,9,1671,0,4,7,3,2,5,2,3,10,6,13
bs,0,3377,1,4,12,2,7,15,2,8,15,10,29
bs,0,76,0,0,2,0,0,2,0,1,4,0,4
bs,0,734,1,1,3,2,0,1,1,0,2,2,3
bs,2,7665,5,13,17,15,22,10,18,4,24,38,49
bs,3,3990,0,8,8,9,21,4,11,2,8,34,17
bs,7,2627,0,6,10,1,4,7,5,2,14,10,18
bs,4,2429,0,5,5,9,5,4,8,3,7,14,15
bs,13,3460,1,14,9,5,15,10,14,6,16,22,31
bs,0,2657,0,11,14,1,11,14,8,8,24,17,27
bs,1,5960,0,10,22,2,11,16,10,6,19,21,34
bs,3,2186,0,1,4,4,5,6,3,3,18,6,20
bs,15,5417,0,12,13,10,23,11,11,2,25,29,44
bs,0,1856,0,3,3,5,7,6,8,2,9,11,15
bs,57,8891,0,11,19,1,13,10,7,8,36,30,51
bs,1,2694,2,5,7,6,7,9,7,3,17,10,27
bs,3,4722,1,7,9,8,10,5,7,3,21,15,31
bs,3,4270,0,4,13,3,12,4,8,4,16,17,35
bs,10,7135,1,16,19,12,16,22,15,9,34,31,54
bs,0,9280,0,19,35,14,30,25,31,16,43,49,73
bs,19,13105,1,8,24,9,18,20,14,7,32,31,64
bs,27,7448,0,7,11,9,16,8,13,1,30,31,49
bs,0,2480,0,2,7,5,4,12,5,3,12,12,22
bs,0,3974,0,6,8,9,6,5,7,2,11,16,26
bs,1,1877,0,5,8,4,5,7,7,4,6,11,13
bs,0,1627,2,2,4,5,3,2,4,2,4,10,10
bs,1,1258,3,0,7,0,1,5,0,1,12,3,14
bs,33,6606,0,7,13,4,12,4,8,2,26,22,42
bs,12,6758,1,5,14,7,15,10,8,3,21,25,42
bs,14,5111,0,6,15,6,12,11,5,5,22,24,42
bs,0,2363,1,3,11,1,6,9,7,3,8,12,14
bs,0,2331,1,0,3,1,1,6,2,2,8,7,14
bs,12,8086,2,6,24,16,14,17,5,6,28,30,50
bs,0,2713,1,3,10,1,3,11,7,6,13,14,27
bs,0,733,0,0,5,0,2,6,1,2,8,2,14
bs,0,513,0,0,3,0,1,1,0,0,8,0,9
bs,5,3279,0,6,7,2,16,6,4,3,13,20,25
bs,2,3855,0,3,10,2,2,10,1,6,15,8,21
bs,7,6600,0,17,15,14,18,9,18,8,22,29,38
bs,0,2473,0,7,7,1,10,6,6,4,12,16,17
bs,0,1758,0,2,5,5,4,3,3,1,6,7,9
bs,12,2492,0,5,6,11,4,6,12,1,7,20,17
bs,6,1753,0,7,6,4,7,2,4,2,5,8,13
bs,6,7184,0,22,17,7,22,16,15,8,30,30,38
bs,13,1813,4,4,5,4,5,2,4,0,11,6,18
bs,17,4489,0,5,6,5,8,3,4,2,18,11,24
bs,8,2659,1,4,8,1,5,2,4,2,9,11,16
bs,2,682,0,1,3,2,2,1,3,0,7,5,7
bs,5,1784,0,9,11,3,9,4,4,4,11,13,14
bs,9,1560,0,4,9,3,11,3,3,2,13,9,17
bs,3,868,0,4,4,0,5,0,1,1,1,5,5
bs,10,2116,0,10,3,7,8,1,4,3,15,18,16
bs,1,660,0,1,2,1,1,0,1,1,3,2,4
bs,2,2665,1,6,8,3,8,7,7,4,13,19,22
bs,1,2283,0,4,4,3,3,4,3,4,11,12,18
bs,3,627,0,0,1,0,0,1,0,0,6,2,7
bs,2,1357,0,0,5,1,1,3,0,1,10,3,13
bs,4,973,0,9,4,5,11,1,5,1,6,10,7
bs,3,1579,0,5,6,1,2,4,2,1,7,4,11
bs,3,627,0,0,1,0,0,1,0,0,6,2,7
bias,0,537,2,0,3,0,1,3,0,1,3,0,4
bs,2,1957,3,2,9,0,2,11,2,3,11,4,20
bs,5,2533,0,10,12,7,13,9,15,5,14,15,19
bs,6,1283,0,4,2,3,3,2,2,0,5,5,9
bs,9,3179,0,12,11,6,15,8,4,4,25,18,27
bs,13,2887,1,3,8,4,7,5,2,0,13,11,20
bs,1,2352,0,4,5,4,5,3,5,2,12,8,19
bs,9,3470,1,10,13,5,16,7,8,5,21,18,29
bs,34,18193,1,46,33,32,67,20,50,22,61,109,103
hate,9,10487,4,33,27,22,31,17,27,17,41,59,67
hate,1,488,0,1,2,0,0,0,1,0,1,1,4
hate,11,7056,1,22,18,8,21,13,23,10,28,43,43
hate,0,12115,0,39,33,40,55,27,42,14,52,89,88
hate,2,2716,0,6,15,3,5,9,8,2,15,15,22
hate,0,3028,0,7,11,3,3,6,9,4,12,11,20
hate,3,11210,11,32,45,28,36,39,38,15,50,73,86
hate,4,8177,2,15,14,6,12,19,10,6,27,34,53
hate,0,9429,0,21,21,12,18,21,18,12,37,47,61
hate,3,8353,0,21,16,9,16,15,14,5,35,38,67
hate,5,7181,0,15,24,11,25,18,20,10,35,36,50
hate,15,6501,4,30,26,14,26,19,19,16,26,42,48
hate,1,4529,4,9,10,2,12,3,7,3,9,22,21
hate,1,20266,0,38,48,32,49,43,43,16,79,100,136
hate,9,6580,0,16,19,6,16,16,15,9,33,31,47
hate,12,10518,3,33,24,18,39,13,20,14,32,60,58
hate,0,4820,0,10,15,6,11,16,5,9,28,24,46
hate,0,7582,0,16,13,10,24,12,19,8,29,43,46
hate,1,787,0,1,2,0,2,3,2,1,3,5,7
hate,4,5044,0,21,13,12,23,11,9,7,23,33,28
hate,2,6191,0,13,21,5,11,15,10,6,23,24,44
hate,5,7157,0,18,29,12,29,16,20,8,29,38,45
hate,0,6737,3,28,22,18,35,17,18,10,32,47,48
hate,6,9231,0,28,22,20,30,22,22,11,40,53,65
hate,2,7519,0,9,24,6,10,15,11,7,38,20,61
hate,2,6275,2,37,17,25,26,8,28,6,15,58,34
hate,1,5530,0,9,18,6,13,18,7,5,24,23,37
hate,2,11896,1,29,26,11,34,19,24,15,37,52,67
hate,10,8769,3,30,30,29,43,24,31,8,33,72,61
hate,10,12238,1,30,33,22,31,32,31,10,53,63,96
hate,1,7961,0,16,21,18,20,16,15,12,32,35,46
hate,0,5343,0,11,15,5,14,12,12,8,13,20,24
hate,6,6584,0,11,23,10,13,14,15,8,33,32,51
hate,0,8020,4,30,24,23,31,31,19,15,52,47,75
hate,5,11608,3,44,36,22,38,26,32,17,51,63,80
hate,8,9432,0,24,26,19,32,22,32,18,28,63,70
hate,1,9806,0,17,15,12,24,23,21,8,44,48,71
hate,0,1621,2,2,4,3,4,2,4,0,4,7,9
hate,1,11838,1,19,31,15,17,25,21,14,43,47,73
hate,0,1666,0,3,4,0,4,0,4,2,3,7,4
hate,11,6578,0,30,20,17,27,11,20,7,29,44,48
hate,1,4306,2,8,10,3,10,7,7,4,26,15,39
hate,0,2065,1,7,10,3,6,11,5,3,15,10,26
hate,4,7300,0,8,15,6,10,7,11,2,24,22,40
